ref_image,input_image,x-shift,y-shift
TranslationDataset/Test/reference/slide003_core092547.png,TranslationDataset/Test/input/slide003_core092547.png,48,44
TranslationDataset/Test/reference/slide003_core092548.png,TranslationDataset/Test/input/slide003_core092548.png,38,25
TranslationDataset/Test/reference/slide003_core092549.png,TranslationDataset/Test/input/slide003_core092549.png,31,13
TranslationDataset/Test/reference/slide003_core092550.png,TranslationDataset/Test/input/slide003_core092550.png,49,23
TranslationDataset/Test/reference/slide003_core092551.png,TranslationDataset/Test/input/slide003_core092551.png,56,21
TranslationDataset/Test/reference/slide003_core092552.png,TranslationDataset/Test/input/slide003_core092552.png,28,24
TranslationDataset/Test/reference/slide003_core092553.png,TranslationDataset/Test/input/slide003_core092553.png,61,5
TranslationDataset/Test/reference/slide003_core092554.png,TranslationDataset/Test/input/slide003_core092554.png,13,41
TranslationDataset/Test/reference/slide003_core092555.png,TranslationDataset/Test/input/slide003_core092555.png,20,3
TranslationDataset/Test/reference/slide003_core092556.png,TranslationDataset/Test/input/slide003_core092556.png,60,47
TranslationDataset/Test/reference/slide003_core092557.png,TranslationDataset/Test/input/slide003_core092557.png,2,61
TranslationDataset/Test/reference/slide003_core092558.png,TranslationDataset/Test/input/slide003_core092558.png,5,12
TranslationDataset/Test/reference/slide003_core092559.png,TranslationDataset/Test/input/slide003_core092559.png,6,22
TranslationDataset/Test/reference/slide003_core092560.png,TranslationDataset/Test/input/slide003_core092560.png,5,50
TranslationDataset/Test/reference/slide003_core092561.png,TranslationDataset/Test/input/slide003_core092561.png,58,4
TranslationDataset/Test/reference/slide003_core092562.png,TranslationDataset/Test/input/slide003_core092562.png,27,53
TranslationDataset/Test/reference/slide003_core092563.png,TranslationDataset/Test/input/slide003_core092563.png,18,15
TranslationDataset/Test/reference/slide003_core092564.png,TranslationDataset/Test/input/slide003_core092564.png,6,39
TranslationDataset/Test/reference/slide003_core092565.png,TranslationDataset/Test/input/slide003_core092565.png,52,34
TranslationDataset/Test/reference/slide003_core092566.png,TranslationDataset/Test/input/slide003_core092566.png,51,23
TranslationDataset/Test/reference/slide003_core092567.png,TranslationDataset/Test/input/slide003_core092567.png,49,58
TranslationDataset/Test/reference/slide003_core092568.png,TranslationDataset/Test/input/slide003_core092568.png,11,42
TranslationDataset/Test/reference/slide003_core092569.png,TranslationDataset/Test/input/slide003_core092569.png,61,51
TranslationDataset/Test/reference/slide003_core092570.png,TranslationDataset/Test/input/slide003_core092570.png,30,28
TranslationDataset/Test/reference/slide003_core092571.png,TranslationDataset/Test/input/slide003_core092571.png,27,21
TranslationDataset/Test/reference/slide003_core092572.png,TranslationDataset/Test/input/slide003_core092572.png,5,35
TranslationDataset/Test/reference/slide003_core092573.png,TranslationDataset/Test/input/slide003_core092573.png,25,24
TranslationDataset/Test/reference/slide003_core092574.png,TranslationDataset/Test/input/slide003_core092574.png,58,11
TranslationDataset/Test/reference/slide003_core092575.png,TranslationDataset/Test/input/slide003_core092575.png,54,52
TranslationDataset/Test/reference/slide003_core092576.png,TranslationDataset/Test/input/slide003_core092576.png,59,52
TranslationDataset/Test/reference/slide003_core092577.png,TranslationDataset/Test/input/slide003_core092577.png,61,24
TranslationDataset/Test/reference/slide003_core092578.png,TranslationDataset/Test/input/slide003_core092578.png,10,19
TranslationDataset/Test/reference/slide003_core092579.png,TranslationDataset/Test/input/slide003_core092579.png,13,11
TranslationDataset/Test/reference/slide003_core092580.png,TranslationDataset/Test/input/slide003_core092580.png,42,27
TranslationDataset/Test/reference/slide003_core092581.png,TranslationDataset/Test/input/slide003_core092581.png,29,44
TranslationDataset/Test/reference/slide003_core092582.png,TranslationDataset/Test/input/slide003_core092582.png,48,7
TranslationDataset/Test/reference/slide003_core092583.png,TranslationDataset/Test/input/slide003_core092583.png,11,29
TranslationDataset/Test/reference/slide003_core092584.png,TranslationDataset/Test/input/slide003_core092584.png,54,47
TranslationDataset/Test/reference/slide003_core092585.png,TranslationDataset/Test/input/slide003_core092585.png,50,58
TranslationDataset/Test/reference/slide003_core092586.png,TranslationDataset/Test/input/slide003_core092586.png,33,25
TranslationDataset/Test/reference/slide003_core092587.png,TranslationDataset/Test/input/slide003_core092587.png,8,8
TranslationDataset/Test/reference/slide003_core092588.png,TranslationDataset/Test/input/slide003_core092588.png,53,5
TranslationDataset/Test/reference/slide003_core092589.png,TranslationDataset/Test/input/slide003_core092589.png,32,20
TranslationDataset/Test/reference/slide003_core092590.png,TranslationDataset/Test/input/slide003_core092590.png,7,45
TranslationDataset/Test/reference/slide003_core092591.png,TranslationDataset/Test/input/slide003_core092591.png,4,11
TranslationDataset/Test/reference/slide003_core092592.png,TranslationDataset/Test/input/slide003_core092592.png,22,5
TranslationDataset/Test/reference/slide003_core092593.png,TranslationDataset/Test/input/slide003_core092593.png,21,61
TranslationDataset/Test/reference/slide003_core092594.png,TranslationDataset/Test/input/slide003_core092594.png,40,12
TranslationDataset/Test/reference/slide003_core092595.png,TranslationDataset/Test/input/slide003_core092595.png,25,19
TranslationDataset/Test/reference/slide003_core092596.png,TranslationDataset/Test/input/slide003_core092596.png,19,15
TranslationDataset/Test/reference/slide003_core092597.png,TranslationDataset/Test/input/slide003_core092597.png,5,26
TranslationDataset/Test/reference/slide003_core092598.png,TranslationDataset/Test/input/slide003_core092598.png,36,3
TranslationDataset/Test/reference/slide003_core092599.png,TranslationDataset/Test/input/slide003_core092599.png,53,49
TranslationDataset/Test/reference/slide003_core092600.png,TranslationDataset/Test/input/slide003_core092600.png,6,42
TranslationDataset/Test/reference/slide003_core092601.png,TranslationDataset/Test/input/slide003_core092601.png,26,60
TranslationDataset/Test/reference/slide003_core092602.png,TranslationDataset/Test/input/slide003_core092602.png,4,47
TranslationDataset/Test/reference/slide003_core092603.png,TranslationDataset/Test/input/slide003_core092603.png,60,22
TranslationDataset/Test/reference/slide003_core092604.png,TranslationDataset/Test/input/slide003_core092604.png,32,35
TranslationDataset/Test/reference/slide003_core092605.png,TranslationDataset/Test/input/slide003_core092605.png,26,33
TranslationDataset/Test/reference/slide003_core092606.png,TranslationDataset/Test/input/slide003_core092606.png,27,3
TranslationDataset/Test/reference/slide003_core092607.png,TranslationDataset/Test/input/slide003_core092607.png,63,7
TranslationDataset/Test/reference/slide003_core092608.png,TranslationDataset/Test/input/slide003_core092608.png,53,13
TranslationDataset/Test/reference/slide003_core092609.png,TranslationDataset/Test/input/slide003_core092609.png,7,5
TranslationDataset/Test/reference/slide003_core092610.png,TranslationDataset/Test/input/slide003_core092610.png,1,29
TranslationDataset/Test/reference/slide003_core092611.png,TranslationDataset/Test/input/slide003_core092611.png,25,29
TranslationDataset/Test/reference/slide003_core092612.png,TranslationDataset/Test/input/slide003_core092612.png,1,59
TranslationDataset/Test/reference/slide003_core092613.png,TranslationDataset/Test/input/slide003_core092613.png,19,63
TranslationDataset/Test/reference/slide003_core092614.png,TranslationDataset/Test/input/slide003_core092614.png,27,47
TranslationDataset/Test/reference/slide003_core092615.png,TranslationDataset/Test/input/slide003_core092615.png,26,4
TranslationDataset/Test/reference/slide003_core092616.png,TranslationDataset/Test/input/slide003_core092616.png,37,4
TranslationDataset/Test/reference/slide003_core092617.png,TranslationDataset/Test/input/slide003_core092617.png,32,48
TranslationDataset/Test/reference/slide003_core092618.png,TranslationDataset/Test/input/slide003_core092618.png,41,11
TranslationDataset/Test/reference/slide003_core092619.png,TranslationDataset/Test/input/slide003_core092619.png,43,63
TranslationDataset/Test/reference/slide003_core092620.png,TranslationDataset/Test/input/slide003_core092620.png,13,53
TranslationDataset/Test/reference/slide003_core092621.png,TranslationDataset/Test/input/slide003_core092621.png,9,5
TranslationDataset/Test/reference/slide003_core092622.png,TranslationDataset/Test/input/slide003_core092622.png,41,28
TranslationDataset/Test/reference/slide003_core092623.png,TranslationDataset/Test/input/slide003_core092623.png,57,21
TranslationDataset/Test/reference/slide003_core092624.png,TranslationDataset/Test/input/slide003_core092624.png,1,0
TranslationDataset/Test/reference/slide003_core092625.png,TranslationDataset/Test/input/slide003_core092625.png,48,57
TranslationDataset/Test/reference/slide003_core092626.png,TranslationDataset/Test/input/slide003_core092626.png,23,52
TranslationDataset/Test/reference/slide003_core092627.png,TranslationDataset/Test/input/slide003_core092627.png,23,46
TranslationDataset/Test/reference/slide003_core092628.png,TranslationDataset/Test/input/slide003_core092628.png,27,44
TranslationDataset/Test/reference/slide003_core092629.png,TranslationDataset/Test/input/slide003_core092629.png,45,16
TranslationDataset/Test/reference/slide003_core092630.png,TranslationDataset/Test/input/slide003_core092630.png,48,42
TranslationDataset/Test/reference/slide003_core092631.png,TranslationDataset/Test/input/slide003_core092631.png,57,25
TranslationDataset/Test/reference/slide003_core092632.png,TranslationDataset/Test/input/slide003_core092632.png,28,39
TranslationDataset/Test/reference/slide003_core092633.png,TranslationDataset/Test/input/slide003_core092633.png,48,3
TranslationDataset/Test/reference/slide003_core092634.png,TranslationDataset/Test/input/slide003_core092634.png,11,33
TranslationDataset/Test/reference/slide003_core092635.png,TranslationDataset/Test/input/slide003_core092635.png,58,2
TranslationDataset/Test/reference/slide003_core092636.png,TranslationDataset/Test/input/slide003_core092636.png,42,19
TranslationDataset/Test/reference/slide003_core092637.png,TranslationDataset/Test/input/slide003_core092637.png,39,21
TranslationDataset/Test/reference/slide003_core092638.png,TranslationDataset/Test/input/slide003_core092638.png,56,42
TranslationDataset/Test/reference/slide003_core092639.png,TranslationDataset/Test/input/slide003_core092639.png,63,47
TranslationDataset/Test/reference/slide003_core092640.png,TranslationDataset/Test/input/slide003_core092640.png,25,4
TranslationDataset/Test/reference/slide003_core092641.png,TranslationDataset/Test/input/slide003_core092641.png,59,3
TranslationDataset/Test/reference/slide003_core092642.png,TranslationDataset/Test/input/slide003_core092642.png,5,54
TranslationDataset/Test/reference/slide003_core092643.png,TranslationDataset/Test/input/slide003_core092643.png,40,16
TranslationDataset/Test/reference/slide003_core092644.png,TranslationDataset/Test/input/slide003_core092644.png,15,37
TranslationDataset/Test/reference/slide003_core092645.png,TranslationDataset/Test/input/slide003_core092645.png,16,40
TranslationDataset/Test/reference/slide003_core092646.png,TranslationDataset/Test/input/slide003_core092646.png,3,19
TranslationDataset/Test/reference/slide003_core092647.png,TranslationDataset/Test/input/slide003_core092647.png,20,50
TranslationDataset/Test/reference/slide003_core092648.png,TranslationDataset/Test/input/slide003_core092648.png,13,39
TranslationDataset/Test/reference/slide003_core092649.png,TranslationDataset/Test/input/slide003_core092649.png,32,41
TranslationDataset/Test/reference/slide003_core092650.png,TranslationDataset/Test/input/slide003_core092650.png,26,16
TranslationDataset/Test/reference/slide003_core092651.png,TranslationDataset/Test/input/slide003_core092651.png,43,45
TranslationDataset/Test/reference/slide003_core092652.png,TranslationDataset/Test/input/slide003_core092652.png,5,19
TranslationDataset/Test/reference/slide003_core092653.png,TranslationDataset/Test/input/slide003_core092653.png,1,26
TranslationDataset/Test/reference/slide003_core092654.png,TranslationDataset/Test/input/slide003_core092654.png,63,52
TranslationDataset/Test/reference/slide003_core092655.png,TranslationDataset/Test/input/slide003_core092655.png,7,37
TranslationDataset/Test/reference/slide003_core092656.png,TranslationDataset/Test/input/slide003_core092656.png,19,49
TranslationDataset/Test/reference/slide003_core092657.png,TranslationDataset/Test/input/slide003_core092657.png,0,12
TranslationDataset/Test/reference/slide003_core092658.png,TranslationDataset/Test/input/slide003_core092658.png,27,23
TranslationDataset/Test/reference/slide003_core092659.png,TranslationDataset/Test/input/slide003_core092659.png,14,19
TranslationDataset/Test/reference/slide003_core092660.png,TranslationDataset/Test/input/slide003_core092660.png,14,38
TranslationDataset/Test/reference/slide003_core092661.png,TranslationDataset/Test/input/slide003_core092661.png,39,11
TranslationDataset/Test/reference/slide003_core092662.png,TranslationDataset/Test/input/slide003_core092662.png,10,18
TranslationDataset/Test/reference/slide003_core092663.png,TranslationDataset/Test/input/slide003_core092663.png,7,34
TranslationDataset/Test/reference/slide003_core092664.png,TranslationDataset/Test/input/slide003_core092664.png,55,31
TranslationDataset/Test/reference/slide003_core092665.png,TranslationDataset/Test/input/slide003_core092665.png,39,3
TranslationDataset/Test/reference/slide003_core092666.png,TranslationDataset/Test/input/slide003_core092666.png,37,53
TranslationDataset/Test/reference/slide003_core092667.png,TranslationDataset/Test/input/slide003_core092667.png,10,24
TranslationDataset/Test/reference/slide003_core092668.png,TranslationDataset/Test/input/slide003_core092668.png,8,31
TranslationDataset/Test/reference/slide003_core092669.png,TranslationDataset/Test/input/slide003_core092669.png,27,47
TranslationDataset/Test/reference/slide003_core092670.png,TranslationDataset/Test/input/slide003_core092670.png,29,48
TranslationDataset/Test/reference/slide003_core092671.png,TranslationDataset/Test/input/slide003_core092671.png,39,50
TranslationDataset/Test/reference/slide003_core092672.png,TranslationDataset/Test/input/slide003_core092672.png,50,22
TranslationDataset/Test/reference/slide003_core092673.png,TranslationDataset/Test/input/slide003_core092673.png,43,2
TranslationDataset/Test/reference/slide003_core092674.png,TranslationDataset/Test/input/slide003_core092674.png,12,2
TranslationDataset/Test/reference/slide003_core092675.png,TranslationDataset/Test/input/slide003_core092675.png,13,45
TranslationDataset/Test/reference/slide003_core092676.png,TranslationDataset/Test/input/slide003_core092676.png,8,25
TranslationDataset/Test/reference/slide003_core092677.png,TranslationDataset/Test/input/slide003_core092677.png,62,38
TranslationDataset/Test/reference/slide003_core092678.png,TranslationDataset/Test/input/slide003_core092678.png,14,42
TranslationDataset/Test/reference/slide003_core092679.png,TranslationDataset/Test/input/slide003_core092679.png,4,13
TranslationDataset/Test/reference/slide003_core092680.png,TranslationDataset/Test/input/slide003_core092680.png,42,9
TranslationDataset/Test/reference/slide003_core092681.png,TranslationDataset/Test/input/slide003_core092681.png,7,39
TranslationDataset/Test/reference/slide003_core092682.png,TranslationDataset/Test/input/slide003_core092682.png,50,50
TranslationDataset/Test/reference/slide003_core092683.png,TranslationDataset/Test/input/slide003_core092683.png,14,54
TranslationDataset/Test/reference/slide003_core092684.png,TranslationDataset/Test/input/slide003_core092684.png,5,32
TranslationDataset/Test/reference/slide003_core092685.png,TranslationDataset/Test/input/slide003_core092685.png,47,33
TranslationDataset/Test/reference/slide003_core092686.png,TranslationDataset/Test/input/slide003_core092686.png,38,57
TranslationDataset/Test/reference/slide003_core092687.png,TranslationDataset/Test/input/slide003_core092687.png,14,18
TranslationDataset/Test/reference/slide003_core092688.png,TranslationDataset/Test/input/slide003_core092688.png,12,56
TranslationDataset/Test/reference/slide003_core092689.png,TranslationDataset/Test/input/slide003_core092689.png,8,17
TranslationDataset/Test/reference/slide003_core092690.png,TranslationDataset/Test/input/slide003_core092690.png,42,43
TranslationDataset/Test/reference/slide003_core092691.png,TranslationDataset/Test/input/slide003_core092691.png,48,16
TranslationDataset/Test/reference/slide003_core092692.png,TranslationDataset/Test/input/slide003_core092692.png,58,47
TranslationDataset/Test/reference/slide003_core092693.png,TranslationDataset/Test/input/slide003_core092693.png,32,4
TranslationDataset/Test/reference/slide003_core092694.png,TranslationDataset/Test/input/slide003_core092694.png,11,19
TranslationDataset/Test/reference/slide003_core092695.png,TranslationDataset/Test/input/slide003_core092695.png,3,47
TranslationDataset/Test/reference/slide003_core092696.png,TranslationDataset/Test/input/slide003_core092696.png,33,41
TranslationDataset/Test/reference/slide003_core092697.png,TranslationDataset/Test/input/slide003_core092697.png,39,28
TranslationDataset/Test/reference/slide003_core092698.png,TranslationDataset/Test/input/slide003_core092698.png,40,6
TranslationDataset/Test/reference/slide003_core092699.png,TranslationDataset/Test/input/slide003_core092699.png,28,27
TranslationDataset/Test/reference/slide003_core092700.png,TranslationDataset/Test/input/slide003_core092700.png,4,13
TranslationDataset/Test/reference/slide003_core092701.png,TranslationDataset/Test/input/slide003_core092701.png,17,34
TranslationDataset/Test/reference/slide003_core092702.png,TranslationDataset/Test/input/slide003_core092702.png,63,29
TranslationDataset/Test/reference/slide003_core092703.png,TranslationDataset/Test/input/slide003_core092703.png,51,37
TranslationDataset/Test/reference/slide003_core092704.png,TranslationDataset/Test/input/slide003_core092704.png,5,61
TranslationDataset/Test/reference/slide003_core092705.png,TranslationDataset/Test/input/slide003_core092705.png,44,10
TranslationDataset/Test/reference/slide003_core092706.png,TranslationDataset/Test/input/slide003_core092706.png,6,43
TranslationDataset/Test/reference/slide003_core092707.png,TranslationDataset/Test/input/slide003_core092707.png,17,1
TranslationDataset/Test/reference/slide003_core092708.png,TranslationDataset/Test/input/slide003_core092708.png,58,11
TranslationDataset/Test/reference/slide003_core092709.png,TranslationDataset/Test/input/slide003_core092709.png,41,59
TranslationDataset/Test/reference/slide003_core092710.png,TranslationDataset/Test/input/slide003_core092710.png,58,60
TranslationDataset/Test/reference/slide003_core092711.png,TranslationDataset/Test/input/slide003_core092711.png,30,59
TranslationDataset/Test/reference/slide003_core092712.png,TranslationDataset/Test/input/slide003_core092712.png,3,3
TranslationDataset/Test/reference/slide003_core092713.png,TranslationDataset/Test/input/slide003_core092713.png,21,55
TranslationDataset/Test/reference/slide003_core092714.png,TranslationDataset/Test/input/slide003_core092714.png,10,1
TranslationDataset/Test/reference/slide003_core092715.png,TranslationDataset/Test/input/slide003_core092715.png,41,13
TranslationDataset/Test/reference/slide003_core092716.png,TranslationDataset/Test/input/slide003_core092716.png,53,2
TranslationDataset/Test/reference/slide003_core092717.png,TranslationDataset/Test/input/slide003_core092717.png,54,49
TranslationDataset/Test/reference/slide003_core092718.png,TranslationDataset/Test/input/slide003_core092718.png,15,33
TranslationDataset/Test/reference/slide003_core092719.png,TranslationDataset/Test/input/slide003_core092719.png,16,7
TranslationDataset/Test/reference/slide003_core092720.png,TranslationDataset/Test/input/slide003_core092720.png,51,13
TranslationDataset/Test/reference/slide003_core092721.png,TranslationDataset/Test/input/slide003_core092721.png,54,42
TranslationDataset/Test/reference/slide003_core092722.png,TranslationDataset/Test/input/slide003_core092722.png,17,8
TranslationDataset/Test/reference/slide003_core092723.png,TranslationDataset/Test/input/slide003_core092723.png,15,3
TranslationDataset/Test/reference/slide003_core092724.png,TranslationDataset/Test/input/slide003_core092724.png,1,62
TranslationDataset/Test/reference/slide003_core092725.png,TranslationDataset/Test/input/slide003_core092725.png,5,3
TranslationDataset/Test/reference/slide003_core092726.png,TranslationDataset/Test/input/slide003_core092726.png,41,32
TranslationDataset/Test/reference/slide003_core092727.png,TranslationDataset/Test/input/slide003_core092727.png,26,53
TranslationDataset/Test/reference/slide003_core092728.png,TranslationDataset/Test/input/slide003_core092728.png,5,52
TranslationDataset/Test/reference/slide003_core092729.png,TranslationDataset/Test/input/slide003_core092729.png,31,31
TranslationDataset/Test/reference/slide003_core092730.png,TranslationDataset/Test/input/slide003_core092730.png,61,37
TranslationDataset/Test/reference/slide003_core092731.png,TranslationDataset/Test/input/slide003_core092731.png,54,4
TranslationDataset/Test/reference/slide003_core092732.png,TranslationDataset/Test/input/slide003_core092732.png,51,42
TranslationDataset/Test/reference/slide003_core092733.png,TranslationDataset/Test/input/slide003_core092733.png,57,55
TranslationDataset/Test/reference/slide003_core092734.png,TranslationDataset/Test/input/slide003_core092734.png,9,58
TranslationDataset/Test/reference/slide003_core092735.png,TranslationDataset/Test/input/slide003_core092735.png,44,10
TranslationDataset/Test/reference/slide003_core092736.png,TranslationDataset/Test/input/slide003_core092736.png,49,51
TranslationDataset/Test/reference/slide003_core092737.png,TranslationDataset/Test/input/slide003_core092737.png,35,36
TranslationDataset/Test/reference/slide003_core092738.png,TranslationDataset/Test/input/slide003_core092738.png,40,42
TranslationDataset/Test/reference/slide003_core092739.png,TranslationDataset/Test/input/slide003_core092739.png,50,60
TranslationDataset/Test/reference/slide003_core092740.png,TranslationDataset/Test/input/slide003_core092740.png,6,33
TranslationDataset/Test/reference/slide003_core092741.png,TranslationDataset/Test/input/slide003_core092741.png,37,53
TranslationDataset/Test/reference/slide003_core092742.png,TranslationDataset/Test/input/slide003_core092742.png,3,26
TranslationDataset/Test/reference/slide003_core092743.png,TranslationDataset/Test/input/slide003_core092743.png,29,45
TranslationDataset/Test/reference/slide003_core092744.png,TranslationDataset/Test/input/slide003_core092744.png,9,33
TranslationDataset/Test/reference/slide003_core092745.png,TranslationDataset/Test/input/slide003_core092745.png,45,26
TranslationDataset/Test/reference/slide003_core092746.png,TranslationDataset/Test/input/slide003_core092746.png,18,14
TranslationDataset/Test/reference/slide003_core092747.png,TranslationDataset/Test/input/slide003_core092747.png,60,42
TranslationDataset/Test/reference/slide003_core092748.png,TranslationDataset/Test/input/slide003_core092748.png,16,62
TranslationDataset/Test/reference/slide003_core092749.png,TranslationDataset/Test/input/slide003_core092749.png,37,3
TranslationDataset/Test/reference/slide003_core092750.png,TranslationDataset/Test/input/slide003_core092750.png,13,17
TranslationDataset/Test/reference/slide003_core092751.png,TranslationDataset/Test/input/slide003_core092751.png,56,12
TranslationDataset/Test/reference/slide003_core092752.png,TranslationDataset/Test/input/slide003_core092752.png,27,5
TranslationDataset/Test/reference/slide003_core092753.png,TranslationDataset/Test/input/slide003_core092753.png,51,61
TranslationDataset/Test/reference/slide003_core092754.png,TranslationDataset/Test/input/slide003_core092754.png,48,28
TranslationDataset/Test/reference/slide003_core092755.png,TranslationDataset/Test/input/slide003_core092755.png,36,31
TranslationDataset/Test/reference/slide003_core092756.png,TranslationDataset/Test/input/slide003_core092756.png,30,2
TranslationDataset/Test/reference/slide003_core092757.png,TranslationDataset/Test/input/slide003_core092757.png,11,2
TranslationDataset/Test/reference/slide003_core092758.png,TranslationDataset/Test/input/slide003_core092758.png,24,8
TranslationDataset/Test/reference/slide003_core092759.png,TranslationDataset/Test/input/slide003_core092759.png,9,8
TranslationDataset/Test/reference/slide003_core092760.png,TranslationDataset/Test/input/slide003_core092760.png,34,40
TranslationDataset/Test/reference/slide003_core092761.png,TranslationDataset/Test/input/slide003_core092761.png,13,24
TranslationDataset/Test/reference/slide003_core092762.png,TranslationDataset/Test/input/slide003_core092762.png,53,63
TranslationDataset/Test/reference/slide003_core092763.png,TranslationDataset/Test/input/slide003_core092763.png,8,43
TranslationDataset/Test/reference/slide003_core092764.png,TranslationDataset/Test/input/slide003_core092764.png,2,22
TranslationDataset/Test/reference/slide003_core092765.png,TranslationDataset/Test/input/slide003_core092765.png,42,0
TranslationDataset/Test/reference/slide003_core092766.png,TranslationDataset/Test/input/slide003_core092766.png,11,27
TranslationDataset/Test/reference/slide003_core092767.png,TranslationDataset/Test/input/slide003_core092767.png,16,46
TranslationDataset/Test/reference/slide003_core092768.png,TranslationDataset/Test/input/slide003_core092768.png,13,62
TranslationDataset/Test/reference/slide003_core092769.png,TranslationDataset/Test/input/slide003_core092769.png,30,36
TranslationDataset/Test/reference/slide003_core092770.png,TranslationDataset/Test/input/slide003_core092770.png,3,23
TranslationDataset/Test/reference/slide003_core092771.png,TranslationDataset/Test/input/slide003_core092771.png,19,59
TranslationDataset/Test/reference/slide003_core092772.png,TranslationDataset/Test/input/slide003_core092772.png,19,59
TranslationDataset/Test/reference/slide003_core092773.png,TranslationDataset/Test/input/slide003_core092773.png,31,43
TranslationDataset/Test/reference/slide003_core092774.png,TranslationDataset/Test/input/slide003_core092774.png,14,51
TranslationDataset/Test/reference/slide003_core092775.png,TranslationDataset/Test/input/slide003_core092775.png,28,33
TranslationDataset/Test/reference/slide003_core092776.png,TranslationDataset/Test/input/slide003_core092776.png,39,34
TranslationDataset/Test/reference/slide003_core092777.png,TranslationDataset/Test/input/slide003_core092777.png,32,30
TranslationDataset/Test/reference/slide003_core092778.png,TranslationDataset/Test/input/slide003_core092778.png,13,56
TranslationDataset/Test/reference/slide003_core092779.png,TranslationDataset/Test/input/slide003_core092779.png,5,3
TranslationDataset/Test/reference/slide003_core092780.png,TranslationDataset/Test/input/slide003_core092780.png,40,19
TranslationDataset/Test/reference/slide003_core092781.png,TranslationDataset/Test/input/slide003_core092781.png,50,14
TranslationDataset/Test/reference/slide003_core092782.png,TranslationDataset/Test/input/slide003_core092782.png,39,44
TranslationDataset/Test/reference/slide003_core092783.png,TranslationDataset/Test/input/slide003_core092783.png,45,14
TranslationDataset/Test/reference/slide003_core092784.png,TranslationDataset/Test/input/slide003_core092784.png,13,34
TranslationDataset/Test/reference/slide003_core092785.png,TranslationDataset/Test/input/slide003_core092785.png,14,2
TranslationDataset/Test/reference/slide003_core092786.png,TranslationDataset/Test/input/slide003_core092786.png,11,17
TranslationDataset/Test/reference/slide003_core092787.png,TranslationDataset/Test/input/slide003_core092787.png,45,48
TranslationDataset/Test/reference/slide003_core092788.png,TranslationDataset/Test/input/slide003_core092788.png,40,23
TranslationDataset/Test/reference/slide003_core092789.png,TranslationDataset/Test/input/slide003_core092789.png,20,49
TranslationDataset/Test/reference/slide003_core092790.png,TranslationDataset/Test/input/slide003_core092790.png,20,7
TranslationDataset/Test/reference/slide003_core092791.png,TranslationDataset/Test/input/slide003_core092791.png,62,19
TranslationDataset/Test/reference/slide003_core092792.png,TranslationDataset/Test/input/slide003_core092792.png,10,4
TranslationDataset/Test/reference/slide003_core092793.png,TranslationDataset/Test/input/slide003_core092793.png,46,52
TranslationDataset/Test/reference/slide003_core092794.png,TranslationDataset/Test/input/slide003_core092794.png,11,55
TranslationDataset/Test/reference/slide003_core092795.png,TranslationDataset/Test/input/slide003_core092795.png,36,10
TranslationDataset/Test/reference/slide003_core092796.png,TranslationDataset/Test/input/slide003_core092796.png,2,55
TranslationDataset/Test/reference/slide003_core092797.png,TranslationDataset/Test/input/slide003_core092797.png,47,47
TranslationDataset/Test/reference/slide003_core092798.png,TranslationDataset/Test/input/slide003_core092798.png,23,12
TranslationDataset/Test/reference/slide003_core092799.png,TranslationDataset/Test/input/slide003_core092799.png,31,43
TranslationDataset/Test/reference/slide003_core092800.png,TranslationDataset/Test/input/slide003_core092800.png,5,18
TranslationDataset/Test/reference/slide003_core092801.png,TranslationDataset/Test/input/slide003_core092801.png,25,9
TranslationDataset/Test/reference/slide003_core092802.png,TranslationDataset/Test/input/slide003_core092802.png,26,8
TranslationDataset/Test/reference/slide003_core092803.png,TranslationDataset/Test/input/slide003_core092803.png,0,12
TranslationDataset/Test/reference/slide003_core092804.png,TranslationDataset/Test/input/slide003_core092804.png,34,15
TranslationDataset/Test/reference/slide003_core092805.png,TranslationDataset/Test/input/slide003_core092805.png,3,16
TranslationDataset/Test/reference/slide003_core092806.png,TranslationDataset/Test/input/slide003_core092806.png,28,14
TranslationDataset/Test/reference/slide003_core092807.png,TranslationDataset/Test/input/slide003_core092807.png,56,23
TranslationDataset/Test/reference/slide003_core092808.png,TranslationDataset/Test/input/slide003_core092808.png,21,28
TranslationDataset/Test/reference/slide003_core092809.png,TranslationDataset/Test/input/slide003_core092809.png,23,14
TranslationDataset/Test/reference/slide003_core092810.png,TranslationDataset/Test/input/slide003_core092810.png,35,33
TranslationDataset/Test/reference/slide003_core092811.png,TranslationDataset/Test/input/slide003_core092811.png,61,16
TranslationDataset/Test/reference/slide003_core092812.png,TranslationDataset/Test/input/slide003_core092812.png,50,54
TranslationDataset/Test/reference/slide003_core092813.png,TranslationDataset/Test/input/slide003_core092813.png,31,38
TranslationDataset/Test/reference/slide003_core092814.png,TranslationDataset/Test/input/slide003_core092814.png,51,37
TranslationDataset/Test/reference/slide003_core092815.png,TranslationDataset/Test/input/slide003_core092815.png,14,62
TranslationDataset/Test/reference/slide003_core092816.png,TranslationDataset/Test/input/slide003_core092816.png,0,59
TranslationDataset/Test/reference/slide003_core092817.png,TranslationDataset/Test/input/slide003_core092817.png,32,3
TranslationDataset/Test/reference/slide003_core092818.png,TranslationDataset/Test/input/slide003_core092818.png,21,62
TranslationDataset/Test/reference/slide003_core092819.png,TranslationDataset/Test/input/slide003_core092819.png,22,9
TranslationDataset/Test/reference/slide003_core092820.png,TranslationDataset/Test/input/slide003_core092820.png,55,37
